,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
330,itbadpi,388800.0,0.8999999999999999,4876828.914297164,168003.40834920842,387594.36590192176,346814.97103920154,662309.2942266585,638764.6957549745,1.163234919309616,0.0008416175842285156,1.3157393485307693,2.479815885424614
331,itbejsco,345600.0,0.7999999999999999,1920185.2222141067,134816.35275598257,248055.72374566825,204654.67620246654,297323.02049743326,262024.3641977395,1.0390955656766891,0.0007081329822540283,0.6206493824720383,1.6604530811309814
332,itcemra,648000.0,1.5000000000000002,5224605.388296632,294566.571021876,594533.5568118467,510331.36064769677,1165981.0763140607,1113290.8768630694,1.9403716772794724,0.001376524567604065,1.838910385966301,3.7806585878133774
333,itmeps,259200.0,0.6,2949221.696114974,89903.10307451601,154550.3081827308,123695.64947113875,262438.2163551966,240640.03986214436,0.6520361602306366,0.0004738271236419678,0.3633664548397064,1.015876442193985
334,itpivoa,432000.0,0.9999999999999999,2408831.487645587,168345.07601950548,332465.6881902883,281174.48949601623,458376.4774413374,421596.7707606152,1.2878990918397903,0.0008835643529891968,0.9105255603790283,2.199308216571808
335,itquirla,777600.0,1.8000000000000005,2704917.623368578,313335.4903561938,731751.5491995958,655540.8871629732,950973.9265489964,891278.8223896244,2.39640374481678,0.0016606301069259644,2.423895940184593,4.821960315108299
336,ivheoo,604800.0,1.4000000000000001,9797212.976603499,310940.0212110214,636600.1139631716,548447.8920203829,1835960.6953375952,1801133.8097306015,1.8092505633831024,0.001328393816947937,2.171254262328148,3.9818332195281982
337,ivkockim,432000.0,0.9999999999999999,4552604.518737453,167975.83609747133,302335.63111032516,245792.0248800607,694356.0035458616,657300.7619415267,1.3027337193489075,0.0008755028247833252,0.7207964062690735,2.0244056284427643
338,izowcu,216000.0,0.5,4336.517980542024,75358.45823523524,180094.08303848287,163225.7202160867,405805.2195240665,396510.9899982195,0.5371474027633667,0.00040924549102783203,0.6313849687576294,1.168941617012024
339,oadwowd,129600.0,0.30000000000000004,2647371.005874689,50352.76172731152,79299.80573548694,61119.80732311669,123316.67662031471,111825.87599926136,0.4069804698228836,0.00025644898414611816,0.14958415925502777,0.5568210780620575
340,oafhynu,604800.0,1.4000000000000001,5297622.1008710805,257749.16823394378,488478.7223131992,409095.05971926346,1055798.5309289116,1009402.2383204747,1.8348549455404282,0.001249760389328003,1.351819783449173,3.187924489378929
341,oahudflo,561600.0,1.3,5052734.836425034,227161.47282819368,473406.2307332045,409119.7938227966,687618.5715616236,643946.3251301651,1.6836756765842438,0.0011755675077438354,1.413512259721756,3.0983635038137436
342,oakpikoo,302400.0,0.7,2252493.7025660803,86561.766860037,138166.21032367335,106906.07445487601,200827.64164779108,180440.4093608058,0.7161115258932114,0.0004852563142776489,0.25997279584407806,0.9765695780515671
343,oapwycti,691200.0,1.6000000000000003,5033704.11772166,248581.90852941404,467592.0517974259,390476.1468882334,591217.2145257806,528732.6370744067,1.9783664345741272,0.001356661319732666,1.1900284141302109,3.1697515100240707
344,obceoo,907200.0,2.1000000000000005,6540732.029229918,467952.6602424507,949335.0064788382,820028.0728304392,2294000.499814602,2229883.3518865597,2.724221095442772,0.0019749104976654053,3.213228791952133,5.9394247978925705
345,obheujvo,604800.0,1.4000000000000001,2592275.7420768724,275910.178017452,532837.6867760146,451072.31838156853,1211339.502040496,1164814.7520639536,1.753165453672409,0.0012757480144500732,1.5748483836650848,3.329289585351944
346,objoyhi,43200.0,0.1,2690499.8982894705,14427.758917319858,43393.5886604373,40924.65686604916,47986.46405462648,45766.10076676855,0.12321169674396515,9.557604789733887e-05,0.1595521718263626,0.2828594446182251
347,oblyaga,432000.0,0.9999999999999999,4915304.068923287,198599.20016178142,421459.74841342826,368161.7108247013,857979.1226155472,830987.9218496487,1.224409505724907,0.000935286283493042,1.3758881092071533,2.6012329012155533
348,obsimjio,648000.0,1.5000000000000002,1842957.189645373,267194.2909364947,483928.55119818373,396799.64292863884,901795.3484677564,845884.6036712618,1.9821972846984863,0.0013305097818374634,1.2271434217691422,3.210671216249466
349,occeyd,388800.0,0.8999999999999999,4068755.3411293235,232005.14173158552,420462.1229957654,348810.71629818954,1844188.4079393437,1826498.4181089764,1.0946053117513657,0.0008470863103866577,1.3270841091871262,2.4225365072488785
350,occroksy,518400.0,1.2,2633838.724366368,232831.6132801554,388757.87560149084,307661.5700653808,896059.5367451343,855545.001674173,1.5169268399477005,0.0010639727115631104,0.9333151131868362,2.4513059258461
351,ochotcil,86400.0,0.2,2547524.269404596,31830.99147952717,70212.6173137705,61428.67527352956,103889.01850668696,98441.78680513718,0.2425813376903534,0.00018195807933807373,0.20962940156459808,0.45239269733428955
352,ochtin,172800.0,0.4,3929204.3886325685,102971.90403182068,193804.3673186975,163803.27012800792,464649.51524753426,450305.9644127997,0.48667967319488525,0.0003798753023147583,0.6390953212976456,1.1261548697948456
353,ocjeng,561600.0,1.3,4504837.870428478,220660.02543690108,443430.1847041011,378773.78678480856,986190.9586377172,952072.4333097897,1.6683209538459778,0.0011613965034484863,1.2528755068778992,2.9223578572273254
354,ockihoba,302400.0,0.7,7459100.583151148,145382.50930885656,287882.41878669837,245456.34531731682,528655.4427636252,505249.6173551533,0.899528831243515,0.0006399303674697876,0.8966523557901382,1.796821117401123
355,ockoac,302400.0,0.7,2145801.2449432067,116381.18039328093,219364.21185967422,184393.10733972845,379245.6528679201,357448.60910066444,0.8783533871173859,0.0006249696016311646,0.5721529573202133,1.4511313140392303
356,ockolral,604800.0,1.4000000000000001,3339653.7459539124,237305.33987914928,441721.2377945201,368954.8836108424,585894.958813116,528718.274151139,1.8340150862932205,0.0012231320142745972,1.1386972814798355,2.9739354997873306
357,ocshitcl,475200.0,1.0999999999999999,1958799.909413836,234757.10892324033,456925.1790400374,388293.50604595616,872551.4661111091,834307.7366311512,1.3473781794309616,0.0010199546813964844,1.4300759583711624,2.7784740924835205
358,ocwyit,345600.0,0.7999999999999999,5059893.259825588,135702.9691617442,261671.2585870286,220132.7217198457,526522.416711082,500468.36876084213,1.0503208488225937,0.0007058829069137573,0.7007120847702026,1.75173881649971
359,odklobci,691200.0,1.6000000000000003,4825631.025730767,318440.9049717928,696304.2149768916,614756.6424710241,1381711.3197925822,1335325.0948541348,2.048174262046814,0.0014874190092086792,2.326775997877121,4.376437678933144
360,odlorhem,907200.0,2.1000000000000005,5919482.876521367,377180.2441629164,763691.5895191504,655414.5094560608,1406196.257436237,1342299.16399953,2.661188930273056,0.0019005835056304932,2.2555920779705048,4.918681591749191
361,odocjeca,388800.0,0.8999999999999999,1763611.6151432786,162594.8902624128,296162.1037141068,245790.28507634372,785991.6408473287,757357.1691679936,1.12135149538517,0.0008012354373931885,0.7807530909776688,1.902905821800232
362,odolfev,432000.0,0.9999999999999999,4302304.610590933,172810.32624918508,320919.0091016679,266238.4040764871,447931.496261328,408399.77639604796,1.2733139991760254,0.0008907616138458252,0.8302277624607086,2.10443252325058
363,odoywug,302400.0,0.7,2387579.8831316875,122614.46284894118,258042.35322339454,225041.80486189693,360608.84546087263,336681.49897196767,0.9223542660474777,0.0006377696990966797,0.7851819694042206,1.708174005150795
364,odscixam,129600.0,0.30000000000000004,6823344.71119377,65097.23800069437,139240.13803237572,122908.00596572117,196814.3645120916,185726.69868101692,0.36796891689300537,0.00028711557388305664,0.4785818010568619,0.8468378335237503
365,ofikco,864000.0,2.0000000000000004,3383465.266244115,351338.5267782777,616008.107342217,497005.17900922167,705960.0757418058,603140.6515955357,2.60995152592659,0.0017415285110473633,1.4677013456821442,4.0793944001197815
366,ofjeequo,561600.0,1.3,4879405.833715944,327386.1249913665,664119.4503087777,573337.507674315,1717140.5078107605,1677914.6710272087,1.719463512301445,0.001274600625038147,2.4687363356351852,4.189474448561668
367,ofodwo,864000.0,2.0000000000000004,2393519.6660210364,319238.1618813425,550540.4747560422,443285.989658607,673328.6571485383,588430.7659256734,2.681633099913597,0.001710459589958191,1.1746649891138077,3.858008548617363
368,ogawjem,259200.0,0.6,2092021.2714230465,100133.40919845947,211650.6511748903,184133.57035014246,252713.73007216046,229353.59909580857,0.7920394390821457,0.0005412101745605469,0.6272865384817123,1.4198671877384186
369,ogdygdyd,518400.0,1.2,3178529.467130673,180578.4270987777,326485.5350782245,267556.6379753423,641595.969623768,599176.429217659,1.5668296068906784,0.0009794831275939941,0.7639288902282715,2.331737980246544
370,oggluv,172800.0,0.4,190854.7776136124,84077.08318969613,141948.1432107772,112909.11342217424,676465.9286140472,669580.0530218445,0.4276774823665619,0.0003212392330169678,0.40970608592033386,0.8377048075199127
371,ogijtri,604800.0,1.4000000000000001,2831511.1873735106,238724.34485573022,413052.12713011156,332026.4382711293,617664.4931411775,562877.9570233024,1.801227405667305,0.0012294948101043701,0.9400022327899933,2.7424591332674026
372,ogikligu,734400.0,1.7000000000000004,5205767.5236295415,290677.85714701464,558947.6758869078,470202.19205725123,749508.863664648,677788.8717039726,2.1868148744106293,0.0015114396810531616,1.5091198682785034,3.697446182370186
373,ogjoch,475200.0,1.0999999999999999,2535340.9177114624,201231.34738876182,407128.0720362705,348653.4994773879,1389800.849906876,1360576.0043241275,1.366797000169754,0.0009998977184295654,1.2110726684331894,2.578869566321373
374,ognowwoz,518400.0,1.2,4932039.277981472,180223.95496936698,305466.20697430405,245839.0850540603,337763.9565644444,283172.23481583764,1.5473919808864594,0.0010412037372589111,0.6047976464033127,2.153230831027031
375,ogofvoit,345600.0,0.7999999999999999,3159920.577047985,125663.1354930699,232422.80451739157,192165.05411478732,497763.42168716836,473211.0109717888,1.0284340977668762,0.0006994307041168213,0.5513661056756973,1.5804996341466904
376,ogphagpi,648000.0,1.5000000000000002,5997072.550507065,304452.56608355,593535.8255378545,502667.29566656356,1285186.5301805502,1230368.7672347673,2.024005487561226,0.0013575851917266846,1.8982085436582565,3.923571616411209
377,ogshtcew,648000.0,1.5000000000000002,1631873.770960413,266850.6526218628,582292.8358412806,511695.03113538015,826021.4787571136,770222.3644442232,1.9520916044712067,0.0013713687658309937,1.84046670794487,3.7939296811819077
378,ogurjupo,475200.0,1.0999999999999999,4838351.790919953,204320.34152375566,425661.19839926664,368051.02845433715,796305.7675836759,762543.2600180022,1.3358199745416641,0.0010194480419158936,1.3177228420972824,2.6545622646808624
379,oiphye,259200.0,0.6,7150415.845153763,96428.57948067121,200912.2108043156,174079.64419914328,564347.77460033,552670.7122601166,0.7636896669864655,0.0005231946706771851,0.594836413860321,1.3590492755174637
380,oipial,475200.0,1.0999999999999999,4496966.337572335,185012.41688538683,344271.44020835427,286482.7223931105,575242.9968287,539237.8585600825,1.4178871661424637,0.0009773820638656616,0.8790267258882523,2.2978912740945816
381,oirzgont,475200.0,1.0999999999999999,9186608.86576995,217513.17980942194,468514.64286372066,410432.2411702846,731921.0408199091,692139.8838229774,1.445782110095024,0.0010449737310409546,1.6234042346477509,3.070231318473816
382,oivnabyo,561600.0,1.3,6073390.097150813,267455.71426031017,572512.7006266457,497976.0837243733,1763659.9392392882,1730005.2684897787,1.6305212080478668,0.0012350529432296753,1.9763582199811935,3.60811448097229
383,ojachme,475200.0,1.0999999999999999,4700268.33297165,187985.75371839077,310860.8887200534,245579.83321055459,516494.0445287165,472127.07226154284,1.4477386474609375,0.0009526610374450684,0.6569553315639496,2.105646640062332
384,ojbaso,432000.0,0.9999999999999999,9273303.442525588,212297.02406682726,360627.3145590919,288034.0870284886,625060.7825958796,583069.0358728534,1.2624553442001343,0.0008916705846786499,0.9458514153957367,2.2091984301805496
385,ojfanni,432000.0,0.9999999999999999,5099508.954493246,195588.8716863078,402433.56160379853,347553.23679885897,664808.5268815495,631317.7887725368,1.2752744108438492,0.0009191632270812988,1.2609589993953705,2.537152573466301
386,ojfequia,86400.0,0.2,4366391.602131449,44887.39313797068,76105.99087389701,61457.76651376745,144224.1801282354,136186.9638581675,0.25536470115184784,0.00017759203910827637,0.20956185460090637,0.4651041477918625
387,ojfieza,172800.0,0.4,5473257.582194088,109545.03368567867,197325.9655941347,164072.93687273527,463400.9862761481,449344.5149299945,0.462604358792305,0.00037997961044311523,0.6395776867866516,1.1025620251893997
388,ojpoota,432000.0,0.9999999999999999,5713662.982248652,156870.87558526592,337961.87112083647,294574.1253804545,500452.59493533056,469077.38085886417,1.2398247420787811,0.000909075140953064,0.9831611961126328,2.223895013332367
389,ojroigna,820800.0,1.9000000000000006,7966490.988981222,413606.5351784275,781695.4398490553,655123.2311064625,1597687.257928641,1534312.2462665378,2.374316468834877,0.0017567425966262817,2.3737100660800934,4.749783277511597
390,ojumna,432000.0,0.9999999999999999,3630409.6210284666,146838.06244376974,276616.82710232836,230155.47398132976,356441.82584465056,321731.62307205575,1.2354145646095276,0.0008219331502914429,0.6827002018690109,1.91893669962883
