,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
186,eoffrij,388800.0,0.009000000000000001,2639029.936274576,988846.8225992677,2506287.30342679,2270318.1728427373,2357962.612946357,2132916.2020273334,0.3142242133617401,0.0002733170986175537,0.014538481831550598,0.32903601229190826
187,eoivqued,259200.0,0.006,4358211.606852391,990743.8884962653,1836307.2905812538,1535498.2804557814,1899507.7811516651,1618820.1262146628,0.2129194289445877,0.00018364191055297852,0.009672075510025024,0.2227751463651657
188,eokracy,604800.0,0.014000000000000005,1784802.8087128366,1758950.680165478,4151677.587702293,3725134.2470650044,4379168.208686768,3987913.1462660255,0.530000165104866,0.0004274696111679077,0.024344265460968018,0.554771900177002
189,eolgug,388800.0,0.009000000000000001,1851688.725889183,1028094.9516298046,2484425.690517424,2252696.9958288004,2288228.70175642,2041587.235439304,0.31668147444725037,0.0002742856740951538,0.014279961585998535,0.33123572170734406
190,eosluip,648000.0,0.015000000000000006,2474436.2154886667,1682801.8558621362,4203664.912038795,3820046.438061771,3779847.6799119846,3373485.2570532365,0.540412962436676,0.0004585385322570801,0.02422212064266205,0.5650936216115952
191,eovsyt,561600.0,0.013000000000000005,4262749.486449986,1747083.9416771312,3754250.546215926,3309122.438434669,3612468.136816823,3157042.868122129,0.4354637712240219,0.00039602816104888916,0.020979076623916626,0.4568388760089874
192,eoydba,216000.0,0.005,3111691.8608023217,675802.1373765375,1445732.6223394899,1271157.807947698,1466132.0485950809,1297194.984656637,0.16644930839538574,0.0001513659954071045,0.008042797446250916,0.17464347183704376
193,epabcadu,648000.0,0.015000000000000006,3552467.6493873945,1843179.416999517,4255956.002986031,3818437.8651164053,4033648.9789912337,3579046.2384712994,0.5912822484970093,0.0004565715789794922,0.024172618985176086,0.6159114390611649
194,epemvagu,432000.0,0.010000000000000002,1449436.723891912,950757.2896392866,2730705.0045613986,2555106.2870487,2390646.0741469986,2189145.3493529675,0.3276057690382004,0.00030472874641418457,0.01609131693840027,0.34400181472301483
195,epkiapme,734400.0,0.017000000000000008,2425753.286296911,1828368.2877230407,4635792.008547896,4234364.340015238,4173556.0297806878,3738245.912632665,0.6216813325881958,0.0005150586366653442,0.026800766587257385,0.6489971578121185
196,equioc,820800.0,0.01900000000000001,4664497.316858783,2746636.414975299,5599412.447892109,4817625.755012328,5604894.0558765605,4857613.975517223,0.6863901913166046,0.0005773603916168213,0.030502796173095703,0.7174703478813171
197,equoaw,259200.0,0.006,1873211.690590826,737402.4395570523,1711282.497300581,1538085.8359032243,1598419.7139355207,1415928.1813968201,0.21562638878822327,0.0001821368932723999,0.009688779711723328,0.225497305393219
198,erjboyni,43200.0,0.001,5196473.98700696,100693.27155231054,276332.01052303653,257297.93267839812,254172.95645618622,233362.0382865943,0.034627765417099,3.0681490898132324e-05,0.0016157329082489014,0.03627417981624603
199,erjcrey,648000.0,0.015000000000000006,4831566.213261604,1672123.7279885602,4205760.46932478,3848482.450850449,3864959.9542476484,3479869.828328857,0.5320626348257065,0.0004572868347167969,0.02426004409790039,0.5567799657583237
200,erjtail,475200.0,0.011000000000000003,3552784.4595529153,1361272.7828070382,3146884.1143712522,2822973.605214445,2946379.4064506814,2604911.6158658983,0.3938491940498352,0.00033414363861083984,0.017739221453666687,0.41192255914211273
201,erulghiv,691200.0,0.016000000000000007,2149542.364637691,1680764.913595759,4269056.350131753,3890308.578712644,3787432.041126897,3381016.0973408436,0.602912187576294,0.0004804879426956177,0.024746745824813843,0.6281394213438034
202,erwumu,864000.0,0.02000000000000001,2357589.3108301857,1933246.1886732785,5430136.140543055,5054961.509847058,4747702.476918128,4327894.484960676,0.6728087812662125,0.0006031543016433716,0.03186166286468506,0.7052735984325409
203,eryeig,561600.0,0.013000000000000005,4559655.784028491,1677198.6309580377,3802057.5112229553,3376975.6331563783,3551178.260325364,3113609.356614449,0.47381144762039185,0.0003967583179473877,0.021517962217330933,0.49572616815567017
204,eshria,302400.0,0.007,4499066.052640139,772529.2847224387,1816897.401808783,1631510.3492924683,1959587.375982617,1779945.1723498278,0.2583700716495514,0.00020785629749298096,0.010475754737854004,0.2690536826848984
205,eshroa,734400.0,0.017000000000000008,2503178.2900761883,1948411.3846112394,4960967.058242612,4536882.372304038,4841416.169443854,4414999.421418244,0.6014754474163055,0.0005180388689041138,0.029146447777748108,0.6311399340629578
206,esnddceb,604800.0,0.014000000000000005,2293024.052008245,1587670.3004964262,3975837.900925047,3608791.262616998,3651866.468642466,3275931.3840111885,0.5092800259590149,0.00042763352394104004,0.02289693057537079,0.5326045900583267
207,esudcejo,302400.0,0.007,2360677.3714010296,806521.8025892142,1957468.6614862343,1779584.691036631,1806549.3065195514,1615549.112740804,0.269284263253212,0.00021351873874664307,0.011291757225990295,0.2807895392179489
208,etalrab,820800.0,0.01900000000000001,6300408.476639859,2861735.73406517,5874727.291175628,5099391.882350596,6057010.315015901,5319539.531565763,0.6797929257154465,0.0005808472633361816,0.03262959420681,0.7130033671855927
209,etirnfew,43200.0,0.001,12718665.515292201,174030.84459036964,308375.1064768853,254492.24830375396,641666.2306262096,617614.4955833174,0.031296685338020325,3.109872341156006e-05,0.0016102641820907593,0.032938048243522644
210,etnads,820800.0,0.01900000000000001,2228058.6789472727,2199948.5587748503,5376835.317744766,4890709.099422113,4900333.254317204,4372902.980026057,0.7275602668523788,0.0005818456411361694,0.03064557909965515,0.7587876915931702
211,eufdod,172800.0,0.004,4254858.720511881,449781.19356861536,1116162.8344127536,1019533.9521992191,1042256.0313882761,939358.2465046169,0.12985576689243317,0.00012071430683135986,0.00645427405834198,0.1364307552576065
212,evbacclu,518400.0,0.012000000000000004,4681949.695720297,1382766.1554649256,3361504.8645882234,3056173.2390396544,3155307.0925366567,2831926.8992240536,0.42587439715862274,0.0003625601530075073,0.019314855337142944,0.4455518126487732
213,evdyffu,518400.0,0.012000000000000004,3820120.7761679934,1234335.4657739343,3073426.5041594957,2807332.574393858,2786987.3039510013,2494461.004814051,0.4178180545568466,0.00036025047302246094,0.017803028225898743,0.4359813332557678
214,evfler,43200.0,0.001,10967283.792797534,174033.22437074318,313439.8095039477,260609.3918853742,328808.7339080901,278960.5629153143,0.03525112569332123,3.0741095542907715e-05,0.0016162097454071045,0.03689807653427124
215,evijcey,43200.0,0.001,3851386.339750552,143232.06792730797,289816.6255586816,251872.53113142523,287451.76015130593,249181.15032165856,0.03314884006977081,3.072619438171387e-05,0.0016233175992965698,0.0348028838634491
216,evjoko,561600.0,0.013000000000000005,5735181.349698631,1549404.281557933,3665031.0353540303,3302370.0285029593,3392503.420753314,3007366.9422113867,0.47898954153060913,0.00039346516132354736,0.02074560523033142,0.5001286119222641
217,evmaja,43200.0,0.001,4571388.132925295,136544.20805851766,286000.752472574,251271.10804385837,278882.6775725448,243117.39671487003,0.033452779054641724,2.9996037483215332e-05,0.0016039758920669556,0.035086750984191895
218,evtitdea,820800.0,0.01900000000000001,2134672.101521172,2105333.2876782473,5264165.825048709,4802474.509873231,4759877.888372622,4256769.783534731,0.6554719060659409,0.0005754381418228149,0.03030732274055481,0.6863546669483185
219,ewbglo,302400.0,0.007,3791906.8935603644,906878.058833024,2004630.3892244184,1778282.3266217415,1950249.4657612008,1723498.6890336396,0.2643537372350693,0.00021162629127502441,0.01125529408454895,0.27582065761089325
